BAD,LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC,PARTIND
0,28200,44363.0,72966.0,DebtCon,Mgr,16.0,1.0,0.0,82.2705945853105,6.0,16.0,34.980525368117,1
0,28200,61038.0,87534.0,DebtCon,Other,8.0,0.0,0.0,137.487819254041,3.0,30.0,39.3600186008448,1
0,28200,118728.0,160486.0,DebtCon,ProfExe,7.0,0.0,0.0,112.520817923612,2.0,26.0,34.5373422913008,0
0,28200,109184.0,207035.0,DebtCon,Other,23.0,0.0,0.0,179.937750891548,0.0,18.0,23.6624566886213,1
0,28200,44321.0,63050.0,DebtCon,Office,19.0,0.0,0.0,182.247305721832,2.0,22.0,32.4771670307252,0
0,28200,185607.0,227617.0,DebtCon,ProfExe,0.0,0.0,0.0,311.06275541272,0.0,33.0,42.4352849988571,1
0,28200,,117181.0,DebtCon,Mgr,9.0,0.0,0.0,170.64615366531,0.0,26.0,31.6014361483936,0
0,28200,148455.0,191419.0,HomeImp,Self,1.0,0.0,0.0,186.983042875182,0.0,17.0,39.5633030745542,1
0,28200,100353.0,131386.0,DebtCon,Office,9.0,0.0,0.0,146.065483333547,0.0,28.0,38.6792076245086,1
0,28200,51663.0,92860.0,DebtCon,Other,24.0,0.0,1.0,172.340654308891,0.0,20.0,26.9130047974563,1
0,28200,148772.0,186023.0,HomeImp,Self,3.0,0.0,0.0,203.575859729095,1.0,17.0,43.3046580689096,0
1,28200,66242.0,109762.0,DebtCon,Other,8.0,0.0,1.0,130.969565356489,0.0,21.0,60.2954134942849,1
0,28300,72572.0,117311.0,DebtCon,Other,6.0,0.0,0.0,85.7972481521314,1.0,32.0,39.8765037007055,1
0,28300,,29512.0,HomeImp,Other,24.0,0.0,0.0,78.1090697308937,2.0,14.0,30.5132834416084,1
0,28300,126942.0,166797.0,DebtCon,Mgr,0.0,0.0,0.0,244.722284645941,1.0,23.0,33.3948539962922,1
0,28300,105000.0,147000.0,DebtCon,ProfExe,11.0,0.0,0.0,162.366666666667,1.0,17.0,,1
0,28300,71973.0,119224.0,DebtCon,Other,4.0,0.0,0.0,89.3799523206852,2.0,32.0,39.9810590598644,1
0,28300,68959.0,102048.0,DebtCon,ProfExe,12.0,0.0,0.0,278.714704243969,1.0,32.0,39.9327501263762,0
0,28300,130028.0,178918.0,DebtCon,Mgr,2.0,,,113.942638858436,,39.0,33.4401616268652,0
0,28300,137159.0,186153.0,DebtCon,Mgr,0.0,,,112.172812538222,,38.0,29.8747314943954,0
0,28300,145931.0,239990.0,HomeImp,ProfExe,27.0,0.0,0.0,357.230953822593,0.0,19.0,38.2684699921117,1
1,28300,104686.0,136033.0,HomeImp,ProfExe,13.0,0.0,2.0,291.171661394019,1.0,27.0,5.76299487170437,1
0,28400,90823.0,126845.0,DebtCon,Other,1.0,0.0,0.0,188.773454929274,1.0,25.0,42.8967151131745,1
0,28400,72870.0,95647.0,DebtCon,Office,11.0,0.0,0.0,139.045254716439,0.0,20.0,37.8206784545354,0
0,28400,46126.0,66942.0,DebtCon,Office,18.0,0.0,0.0,180.668308183535,2.0,21.0,33.7690351498961,0
0,28400,150784.0,192411.0,HomeImp,Self,0.0,0.0,0.0,173.305493365379,1.0,16.0,41.5432541367846,0
0,28400,197852.0,243593.0,DebtCon,Other,10.0,0.0,0.0,111.108680129804,2.0,26.0,41.2149653389188,1
0,28400,207687.0,242544.0,HomeImp,Other,8.0,0.0,0.0,134.007680456842,0.0,41.0,41.2983866283337,1
0,28400,106020.0,206030.0,DebtCon,Other,22.0,0.0,0.0,188.752469463391,0.0,18.0,25.3303723204836,1
0,28400,112996.0,175817.0,DebtCon,Sales,17.0,0.0,0.0,303.282055055857,1.0,31.0,36.2890025975597,0
0,28400,53480.0,90560.0,DebtCon,Other,24.0,0.0,1.0,174.47472367339,0.0,19.0,24.4908391137891,0
0,28400,183314.0,232345.0,DebtCon,ProfExe,1.0,0.0,0.0,300.904310063723,1.0,32.0,42.3362268959946,1
0,28400,36484.0,73478.0,DebtCon,Mgr,13.0,1.0,0.0,100.975090795007,6.0,16.0,34.7639937746637,0
0,28400,206126.0,238745.0,HomeImp,Other,9.0,0.0,0.0,119.069763395501,1.0,42.0,41.6701877366287,1
0,28500,49461.0,83352.0,DebtCon,Other,21.0,0.0,0.0,210.025058352957,0.0,26.0,37.3017640994544,1
0,28500,73188.0,111925.0,HomeImp,Other,5.0,,,123.613174366949,11.0,21.0,44.5205547533466,1
0,28500,97262.0,131830.0,DebtCon,Office,10.0,0.0,0.0,168.803532501126,0.0,29.0,42.3249246957129,0
0,28500,,41763.0,DebtCon,Other,12.0,1.0,,92.8669885959045,,13.0,21.9018559974161,1
1,28500,108293.0,135317.0,DebtCon,Other,5.0,0.0,0.0,219.615251860284,4.0,43.0,31.2097310864598,1
0,28500,84908.0,108385.0,DebtCon,Office,10.0,0.0,0.0,384.285046890196,0.0,45.0,41.3420109420978,1
0,28500,43413.0,73248.0,DebtCon,Mgr,13.0,0.0,0.0,102.567017105986,6.0,16.0,35.6715050745623,0
0,28500,100145.0,130522.0,DebtCon,Office,10.0,0.0,0.0,137.942869224387,0.0,29.0,39.0725891755999,0
0,28500,137174.0,186118.0,DebtCon,Mgr,1.0,,,115.294811132126,,39.0,32.8751256501326,1
0,28500,29338.0,62220.0,,Office,2.0,0.0,0.0,113.205923808543,1.0,6.0,36.8770985079124,0
0,28600,32136.0,51599.0,DebtCon,Other,35.0,0.0,0.0,284.08384844805,0.0,23.0,39.5477337854578,0
0,28600,94165.0,130285.0,DebtCon,Office,10.0,0.0,1.0,137.813330941019,0.0,28.0,42.0800160368113,1
0,28600,85174.0,127306.0,DebtCon,Other,1.0,0.0,0.0,193.073913492981,1.0,24.0,40.6562485789024,1
0,28600,136546.0,185507.0,DebtCon,ProfExe,0.0,0.0,0.0,212.314098482097,3.0,19.0,40.5168013148321,1
0,28600,26189.0,50409.0,DebtCon,Other,36.0,0.0,0.0,287.496173324236,0.0,23.0,38.6443945983538,1
0,28600,39009.0,75893.0,DebtCon,Mgr,12.0,1.0,0.0,85.6255199881409,6.0,15.0,33.9758144121039,1
0,28600,105907.0,156126.0,DebtCon,ProfExe,10.0,0.0,0.0,165.090734957742,1.0,17.0,33.2313008817384,1
0,28600,31634.0,65157.0,,Office,5.0,0.0,0.0,119.362025560934,1.0,6.0,40.1594187648545,1
1,28600,126189.0,167157.0,DebtCon,ProfExe,19.0,0.0,2.0,239.227035905181,0.0,26.0,31.0127489276662,1
0,28700,107281.0,155874.0,DebtCon,ProfExe,10.0,0.0,0.0,173.835835790364,0.0,17.0,32.7403684932787,0
0,28700,137247.0,186685.0,DebtCon,Mgr,0.0,,,110.495002353758,,39.0,30.8597243249368,1
0,28700,131767.0,214558.0,DebtCon,ProfExe,10.0,0.0,0.0,238.794891025979,2.0,27.0,20.52327226923,1
0,28700,67951.0,106093.0,DebtCon,ProfExe,11.0,0.0,0.0,263.743922256132,0.0,32.0,40.2122348306432,0
0,28700,133188.0,179454.0,DebtCon,ProfExe,1.0,1.0,0.0,223.348663540246,1.0,19.0,41.1361592586553,1
1,28700,25190.0,59841.0,DebtCon,Office,1.0,0.0,1.0,201.176783263113,0.0,11.0,35.729286939711,0
0,28800,204455.0,245685.0,HomeImp,Other,8.0,0.0,0.0,123.39674712889,1.0,42.0,42.3454713850168,1
0,28800,132019.0,168828.0,DebtCon,Mgr,0.0,0.0,0.0,231.286134011998,1.0,24.0,35.4903056707607,1
0,28800,,121560.0,DebtCon,Mgr,8.0,1.0,0.0,175.206339803912,0.0,26.0,31.6120384531105,0
0,28800,151328.0,194243.0,HomeImp,Self,2.0,0.0,0.0,174.977052821835,0.0,17.0,42.11254012772,1
0,28800,,44761.0,DebtCon,Other,10.0,0.0,,84.728267957733,,14.0,22.8416631874822,1
0,28800,134144.0,185910.0,DebtCon,Mgr,2.0,,,122.503892204411,,39.0,30.3382194289324,0
0,28800,30357.0,56776.0,DebtCon,Other,35.0,0.0,0.0,294.420021430589,0.0,22.0,37.5374612518202,0
0,28900,225000.0,285000.0,DebtCon,ProfExe,15.0,0.0,1.0,258.733333333333,2.0,26.0,,0
0,28900,135770.0,188368.0,DebtCon,ProfExe,0.0,1.0,0.0,229.75322241493,2.0,19.0,40.6318713878197,1
0,28900,91683.0,127833.0,DebtCon,ProfExe,0.0,1.0,0.0,187.242402775151,3.0,37.0,33.168756850934,1
0,28900,134509.0,211558.0,DebtCon,ProfExe,10.0,0.0,0.0,247.844452567557,2.0,27.0,20.610706646792,0
0,28900,89945.0,124453.0,DebtCon,Other,2.0,0.0,0.0,194.910249490191,2.0,25.0,42.7197745732403,0
0,28900,,117991.0,DebtCon,Mgr,7.0,0.0,0.0,159.550024579562,0.0,27.0,32.1650025297678,0
1,28900,63748.0,36392.0,DebtCon,Sales,9.0,4.0,1.0,124.247898611685,6.0,23.0,44.5785000551532,1
0,28900,102108.0,147463.0,DebtCon,Mgr,19.0,0.0,0.0,205.865894897163,0.0,13.0,41.6542113165158,1
0,28900,75887.0,117989.0,DebtCon,Other,4.0,0.0,0.0,92.0905421507473,2.0,32.0,40.7788884255937,1
0,28900,77916.0,130728.0,DebtCon,Office,2.0,0.0,0.0,290.772608046356,1.0,23.0,39.0954764480216,1
0,28900,109888.0,182229.0,DebtCon,Sales,16.0,0.0,0.0,302.226417650567,1.0,30.0,33.3190618946771,1
0,28900,29515.0,49525.0,DebtCon,Other,36.0,0.0,0.0,288.656246670274,0.0,24.0,39.6058077196524,1
0,29000,152065.0,192445.0,HomeImp,Self,2.0,0.0,0.0,166.948568332995,0.0,16.0,41.5638392453426,1
0,29000,32109.0,49912.0,DebtCon,Other,34.0,0.0,0.0,278.565003428729,1.0,23.0,39.7965607624392,0
1,29000,149900.0,201000.0,,Self,5.0,4.0,4.0,131.933333333333,1.0,29.0,,0
1,29000,79000.0,,HomeImp,ProfExe,8.0,0.0,1.0,189.7,1.0,33.0,,1
1,29000,72478.0,113000.0,DebtCon,Other,1.5,0.0,6.0,114.666666666667,4.0,12.0,,1
1,29000,101824.0,,DebtCon,Mgr,4.0,2.0,4.0,186.7,0.0,14.0,,1
0,29200,116202.0,160084.0,DebtCon,ProfExe,6.0,0.0,0.0,124.121461652609,3.0,26.0,32.6445298353464,1
0,29200,50105.0,83815.0,DebtCon,Other,21.0,0.0,0.0,188.201028645171,0.0,26.0,35.59575066875,1
0,29200,139299.0,180818.0,DebtCon,ProfExe,1.0,0.0,0.0,226.861144884532,1.0,19.0,40.8173092460108,1
0,29200,99600.0,143000.0,DebtCon,Other,15.0,0.0,0.0,232.333333333333,1.0,40.0,,1
0,29300,228059.0,291314.0,DebtCon,ProfExe,16.0,0.0,1.0,259.677202112904,2.0,26.0,28.1736455408035,1
0,29300,68024.0,115954.0,HomeImp,Other,6.0,,,109.915020454842,11.0,21.0,44.3691707628542,1
0,29400,119256.0,160683.0,DebtCon,ProfExe,6.0,0.0,0.0,109.12119697069,3.0,27.0,33.3017628876081,1
1,29400,48800.0,86000.0,DebtCon,Other,5.0,1.0,0.0,52.7665327306211,2.0,21.0,,1
0,29400,39354.0,75553.0,DebtCon,Mgr,13.0,1.0,0.0,77.3425970425262,6.0,15.0,35.1104488925126,1
0,29400,109457.0,145453.0,DebtCon,Other,15.0,0.0,0.0,222.858710986759,1.0,40.0,40.6974184571148,1
0,29500,232801.0,289260.0,DebtCon,ProfExe,13.0,0.0,0.0,264.431507639765,2.0,25.0,26.9813630852063,1
0,29500,50079.0,80222.0,DebtCon,Office,1.0,0.0,0.0,147.990118172611,2.0,19.0,38.1390219965899,1
0,29500,48590.0,81354.0,DebtCon,Office,0.0,0.0,0.0,157.026326263273,3.0,18.0,40.1706182856209,0
1,29500,118000.0,169900.0,DebtCon,Mgr,8.0,0.0,0.0,138.966666666667,1.0,23.0,,1
0,29600,233916.0,291490.0,DebtCon,ProfExe,15.0,0.0,1.0,259.73346527244,2.0,25.0,25.1050860641315,1
0,29700,46268.0,79463.0,DebtCon,Office,0.0,0.0,0.0,161.276029037315,3.0,19.0,40.2619622268304,1
0,29700,100657.0,148653.0,DebtCon,Other,14.0,0.0,0.0,221.925311482329,0.0,40.0,42.3029073281553,0
0,29800,134560.0,187551.0,DebtCon,ProfExe,1.0,0.0,0.0,225.092298666644,1.0,19.0,39.211937494372,1
0,29800,225481.0,290762.0,DebtCon,ProfExe,13.0,0.0,1.0,239.321630582004,1.0,26.0,24.7779854200911,1
0,29800,34000.0,71000.0,DebtCon,Other,10.0,,,115.666666666667,,24.0,,1
0,29900,230499.0,294326.0,DebtCon,ProfExe,15.0,0.0,1.0,250.491007152763,2.0,26.0,27.9206617712838,0
0,29900,135955.0,182161.0,DebtCon,ProfExe,0.0,0.0,0.0,235.371038498519,2.0,18.0,38.6997465915278,1
0,29900,73506.0,115000.0,DebtCon,Mgr,11.0,0.0,0.0,77.1333333333333,1.0,35.0,,1
1,29900,22000.0,,DebtCon,Other,2.0,2.0,0.0,81.1333333333333,11.0,10.0,,1
0,29900,131756.0,167302.0,DebtCon,Mgr,0.0,0.0,0.0,237.562241373241,1.0,24.0,35.0431005163272,1
0,30000,74975.0,118886.0,DebtCon,Mgr,12.0,0.0,0.0,85.0457549038311,0.0,34.0,26.3491319317134,0
0,30000,77853.0,114746.0,HomeImp,Other,6.0,,,114.583722484345,10.0,21.0,43.2947436401037,1
0,30000,79044.0,118685.0,DebtCon,Mgr,12.0,0.0,0.0,92.1188755406795,1.0,34.0,27.2249852582929,0
0,30000,12223.0,35875.06,DebtCon,Other,28.5,0.0,0.0,199.833333333333,0.0,15.0,,0
0,30000,187000.0,293000.0,DebtCon,Other,28.0,0.0,0.0,156.633333333333,0.0,23.0,,1
0,30000,32657.0,76000.0,DebtCon,Other,,,,288.333333333333,0.0,16.0,,1
0,30000,48000.0,97000.0,DebtCon,Office,3.0,0.0,0.0,173.5,2.0,25.0,,0
0,30000,224000.0,282000.0,DebtCon,ProfExe,5.0,0.0,1.0,209.366666666667,0.0,30.0,,1
0,30000,8875.0,57000.0,DebtCon,Other,0.0,0.0,0.0,100.466666666667,1.0,6.0,,1
1,30000,,50000.0,HomeImp,Office,4.0,0.0,1.0,118.666666666667,1.0,15.0,,1
1,30000,17696.0,53100.0,DebtCon,Mgr,20.0,4.0,5.0,147.866666666667,0.0,28.0,,1
1,30000,176000.0,240000.0,DebtCon,ProfExe,1.0,1.0,0.0,198.866666666667,2.0,13.0,,1
1,30000,,46200.0,,,0.0,1.0,3.0,200.933333333333,10.0,15.0,,0
0,30000,109583.0,153132.0,DebtCon,ProfExe,10.0,0.0,0.0,162.384007198246,1.0,16.0,33.7603052360147,1
0,30000,15214.0,38094.0,DebtCon,Other,26.0,0.0,0.0,199.46979091311,0.0,15.0,39.5498738038306,1
0,30000,20000.0,38000.0,DebtCon,Other,0.9,0.0,0.0,59.8333333333333,0.0,7.0,,1
0,30100,24350.0,40356.0,DebtCon,Other,0.0,0.0,0.0,81.8402502012464,0.0,6.0,13.409995647883,1
1,30100,92249.0,,HomeImp,Office,2.0,1.0,0.0,180.680153644333,0.0,21.0,31.0891202869076,1
0,30100,138322.0,186139.0,DebtCon,ProfExe,2.0,0.0,0.0,215.750867966239,2.0,19.0,39.1891416029721,1
0,30100,228006.0,285921.0,DebtCon,ProfExe,15.0,0.0,0.0,250.539884118177,2.0,25.0,27.8132914058228,0
0,30100,78124.0,116280.0,DebtCon,Mgr,10.0,0.0,0.0,73.7533835222488,1.0,35.0,26.4063319575071,1
0,30100,42747.0,71360.0,DebtCon,Other,10.0,,,89.5162654571568,,24.0,34.0366637620081,0
1,30200,36000.0,73500.0,DebtCon,Office,14.0,0.0,1.0,202.966666666667,0.0,33.0,,1
1,30200,80951.0,116160.0,DebtCon,ProfExe,19.0,4.0,0.0,130.360361816498,0.0,58.0,50.3529987879158,1
0,30200,124000.0,171366.0,DebtCon,Mgr,13.0,0.0,0.0,176.5,2.0,28.0,,0
0,30200,20956.0,39333.0,DebtCon,Other,0.0,1.0,0.0,73.3917975239984,0.0,7.0,13.4953673675961,0
0,30200,106594.0,148695.0,DebtCon,Other,13.0,0.0,0.0,239.918405006597,1.0,39.0,41.2752089933703,1
0,30200,34955.0,79556.0,DebtCon,Other,8.0,,,121.023313346879,,23.0,32.8045305964325,1
0,30300,137927.0,182588.0,DebtCon,ProfExe,1.0,1.0,0.0,248.980672019937,1.0,18.0,40.3618520669229,1
1,30300,,52545.0,,,1.0,1.0,3.0,187.722184510491,10.0,15.0,2.59436444686463,1
0,30300,54352.0,79302.0,DebtCon,Office,0.0,0.0,0.0,152.202776869363,3.0,19.0,41.6293628196602,0
0,30300,109859.0,153240.0,DebtCon,ProfExe,10.0,0.0,0.0,172.687979762701,0.0,17.0,34.549496476827,1
0,30300,18306.0,66747.0,DebtCon,Other,1.0,0.0,0.0,95.1814375526419,1.0,6.0,37.5828984116869,1
0,30300,36014.0,76525.0,DebtCon,Mgr,14.0,0.0,0.0,88.9344688505535,5.0,16.0,34.9372715998615,0
0,30400,45747.0,78829.0,DebtCon,Office,0.0,0.0,0.0,174.363748146487,3.0,18.0,41.2567946834056,1
0,30400,40386.0,68120.0,DebtCon,Mgr,12.0,1.0,0.0,98.8201536838908,5.0,15.0,34.0202571905778,1
0,30400,46948.0,80473.0,DebtCon,Office,0.0,0.0,0.0,151.59709715529,2.0,19.0,37.7538766227681,1
0,30400,55429.0,103948.0,DebtCon,Office,3.0,0.0,0.0,182.484164209156,1.0,25.0,35.1509807882137,1
0,30500,77246.0,121758.0,DebtCon,Mgr,10.0,0.0,0.0,79.2141724803415,0.0,34.0,26.5217405383111,1
0,30500,57516.0,103086.0,DebtCon,Office,3.0,0.0,0.0,166.199527170845,2.0,24.0,37.8140890935967,0
0,30500,113822.0,148478.0,DebtCon,ProfExe,10.0,0.0,0.0,165.788278353801,0.0,16.0,31.1632070053523,0
0,30500,108736.0,147531.0,DebtCon,Other,13.0,0.0,0.0,228.610359123797,1.0,40.0,43.1227615600884,1
0,30500,138082.0,181157.0,DebtCon,ProfExe,2.0,1.0,0.0,219.247307168008,1.0,19.0,40.8746985221397,0
0,30500,10952.0,65166.0,DebtCon,Other,0.0,0.0,0.0,91.9516035059631,1.0,6.0,37.6926243843756,1
0,30500,124225.0,181129.0,DebtCon,Mgr,11.0,0.0,0.0,189.439171179756,2.0,28.0,43.1683917255599,1
1,30500,18375.0,61738.0,DebtCon,Mgr,20.0,3.0,5.0,141.703133333396,0.0,28.0,45.3547886964654,0
0,30600,35332.0,71898.0,DebtCon,Other,10.0,,,115.210895531811,,24.0,33.0713502748037,1
0,30600,78355.0,124426.0,DebtCon,Mgr,11.0,0.0,0.0,81.2233975693704,1.0,34.0,25.9425777652965,1
0,30600,231344.0,284199.0,DebtCon,ProfExe,7.0,0.0,1.0,202.528603508495,0.0,29.0,15.823900056106,1
0,30600,54372.0,78653.0,DebtCon,Office,0.0,0.0,0.0,156.413569650986,3.0,19.0,40.6110943308385,1
0,30700,36804.0,83295.0,DebtCon,Other,,,,289.399816062612,0.0,15.0,42.2138697802573,1
0,30700,14834.0,64870.0,DebtCon,Other,1.0,0.0,0.0,99.7043621178581,1.0,5.0,36.6923240584565,1
0,30800,129062.0,176389.0,DebtCon,Mgr,13.0,0.0,0.0,184.319376051524,2.0,28.0,40.8943020882198,0
0,30800,29226.0,44735.0,DebtCon,Other,1.0,0.0,0.0,66.2447197607344,0.0,7.0,13.783965435789,0
0,30800,15428.0,45495.0,DebtCon,Other,28.0,0.0,0.0,200.509124330757,0.0,15.0,42.3879855130929,1
0,30800,195221.0,293118.0,DebtCon,Other,29.0,0.0,0.0,151.957418180888,0.0,22.0,38.1810273217042,1
1,30800,147577.0,187129.0,DebtCon,Office,11.0,0.0,0.0,,0.0,0.0,42.3622526378754,1
0,30800,21172.0,37333.0,DebtCon,Other,30.0,0.0,0.0,208.498696280331,0.0,15.0,41.3581710662684,1
0,30800,125787.0,175196.0,DebtCon,Mgr,13.0,0.0,0.0,157.877680702302,2.0,29.0,41.3509745259215,0
0,30800,54981.0,82038.0,DebtCon,Office,2.0,0.0,0.0,165.077847392564,2.0,19.0,41.2392562793052,1
0,30900,230978.0,291013.0,DebtCon,ProfExe,12.0,0.0,1.0,268.394237983775,1.0,26.0,26.2481906923923,1
0,30900,189798.0,301984.0,DebtCon,Other,28.0,0.0,0.0,150.917363278471,0.0,22.0,37.236507840574,1
1,30900,106717.0,,DebtCon,Mgr,4.0,2.0,4.0,172.432354729997,0.0,13.0,47.7959061058173,1
0,30900,190480.0,298239.0,DebtCon,Other,27.0,0.0,1.0,164.6048705693,0.0,23.0,39.6014521264571,1
0,31000,133471.0,188154.0,DebtCon,ProfExe,0.0,0.0,0.0,218.538260632077,2.0,18.0,40.3150834909943,1
1,31000,67794.0,103535.0,DebtCon,Mgr,7.0,0.0,1.0,116.898989879919,1.0,31.0,44.0654287819869,1
0,31000,37507.0,71612.0,DebtCon,Other,10.0,,,112.871444300857,,24.0,31.7844561651044,0
0,31000,118000.0,167000.0,DebtCon,ProfExe,17.0,0.0,0.0,127.033333333333,1.0,17.0,,0
1,31000,30000.0,72000.0,DebtCon,Mgr,20.0,2.0,0.0,127.3,1.0,14.0,,0
0,31000,13542.0,58827.0,DebtCon,Other,0.0,0.0,0.0,92.1329084002088,0.0,6.0,36.2569687469941,1
0,31000,51370.0,103298.0,DebtCon,Office,0.0,0.0,0.0,175.609614575824,2.0,25.0,38.0934146385609,0
0,31100,73386.0,108864.0,HomeImp,Other,5.0,,,119.539518359623,10.0,21.0,42.8266008305394,1
0,31100,136521.0,188264.0,DebtCon,ProfExe,1.0,1.0,0.0,227.651877828081,2.0,19.0,38.5186448818392,0
0,31200,22907.0,46357.0,DebtCon,Other,0.0,0.0,0.0,62.4162968778176,0.0,6.0,15.0280374713233,1
0,31200,234304.0,290923.0,DebtCon,ProfExe,14.0,0.0,1.0,260.919775871506,2.0,26.0,27.0572342920616,1
0,31200,14906.0,64767.0,DebtCon,Other,0.0,0.0,0.0,80.3555705860628,0.0,5.0,35.0390753657553,1
0,31200,124295.0,176185.0,DebtCon,Mgr,12.0,0.0,0.0,171.214416326054,1.0,27.0,43.1768190102218,1
0,31200,15557.0,62847.0,DebtCon,Other,0.0,0.0,0.0,99.5604418676957,1.0,6.0,37.3941187464418,1
1,31200,38352.0,80550.0,DebtCon,Mgr,21.0,1.0,0.0,116.437907596551,0.0,14.0,35.3818632900817,1
0,31300,33658.0,76624.0,DebtCon,Other,,,,286.696289218085,0.0,15.0,40.3573739016649,0
0,31300,119911.0,171916.0,DebtCon,ProfExe,16.0,0.0,0.0,140.449471353295,0.0,16.0,27.6899107037112,1
0,31300,188655.0,298090.0,DebtCon,Other,28.0,0.0,0.0,153.086854600902,0.0,22.0,40.2967707120426,1
0,31300,106960.0,144201.0,DebtCon,Other,15.0,0.0,0.0,230.413035189888,0.0,40.0,42.6666595742277,1
0,31400,12617.0,36082.0,DebtCon,Other,30.0,0.0,0.0,205.459887400128,0.0,15.0,41.9790006673983,1
0,31400,16209.0,62450.0,DebtCon,Other,1.0,0.0,0.0,108.387657710207,1.0,6.0,38.1212750692299,0
0,31400,37750.0,76204.0,DebtCon,Other,,,,268.264930579733,0.0,16.0,41.4487633049203,1
1,31500,16800.0,,DebtCon,,12.0,1.0,2.0,110.633333333333,4.0,20.0,,1
1,31500,15391.0,,HomeImp,,2.6,6.0,1.0,57.8333333333333,0.0,8.0,,1
1,31500,22100.0,35000.0,DebtCon,Other,1.9,2.0,0.0,85.2333333333333,2.0,14.0,,0
1,31500,16000.0,43040.0,DebtCon,Other,0.0,1.0,1.0,98.4333333333333,1.0,11.0,,1
0,31500,49020.0,100700.0,DebtCon,Office,4.0,0.0,0.0,169.689038886882,1.0,25.0,36.0346445584365,1
0,31500,10879.0,58089.0,DebtCon,Other,0.0,0.0,0.0,94.248035717612,0.0,5.0,38.6624022725143,0
0,31500,224572.0,282839.0,DebtCon,ProfExe,7.0,0.0,1.0,212.75533106399,0.0,29.0,16.6264889812453,1
0,31600,11478.0,66275.0,DebtCon,Other,1.0,0.0,0.0,97.1986339242949,1.0,5.0,35.9452057526937,1
0,31600,15036.0,44220.0,DebtCon,Other,28.0,0.0,0.0,204.700916892336,0.0,14.0,42.6182234609771,1
0,31700,72809.0,109678.0,HomeImp,Other,5.0,,,117.473921472326,10.0,21.0,41.5128358927056,0
0,31700,55247.0,103246.0,DebtCon,Office,3.0,0.0,0.0,177.276927910264,1.0,25.0,35.3027741080163,1
1,31800,60279.0,97875.0,DebtCon,Mgr,6.0,0.0,11.0,312.433333333333,0.0,46.0,,1
0,31800,34302.0,77481.0,DebtCon,Other,10.0,,,123.468827028493,,24.0,33.6346890539791,1
0,31800,126316.0,180750.0,DebtCon,Mgr,14.0,0.0,0.0,167.857255847977,2.0,28.0,42.6334371830166,1
0,31800,70680.0,114720.0,HomeImp,Other,5.0,,,115.850249147005,11.0,20.0,43.0694235597036,1
0,31800,71553.0,111237.0,HomeImp,Other,6.0,,,114.123784548576,10.0,20.0,41.4567079831086,1
0,31800,125864.0,175163.0,DebtCon,Mgr,12.0,0.0,0.0,174.209344036866,2.0,28.0,40.5848115005134,1
0,31800,37100.0,74796.0,DebtCon,Other,10.0,,,109.77658255807,,23.0,33.6888661612938,1
0,31800,226152.0,283022.0,DebtCon,ProfExe,4.0,0.0,1.0,209.297376264275,0.0,29.0,15.7341436808855,1
0,31800,195134.0,299299.0,DebtCon,Other,29.0,0.0,0.0,161.885126349003,0.0,22.0,38.6370239191023,1
0,31900,34498.0,82962.0,DebtCon,Other,,,,285.297489302527,0.0,16.0,41.1552412467288,1
0,31900,15150.0,61388.0,DebtCon,Other,1.0,0.0,0.0,101.859438705459,1.0,5.0,37.816570803419,1
0,31900,104092.0,143832.0,DebtCon,Other,15.0,0.0,0.0,235.201819464071,1.0,40.0,43.6915244234081,1
0,31900,23517.0,47805.0,DebtCon,Other,0.0,0.0,0.0,78.8136002807294,0.0,7.0,16.7277480964073,0
0,31900,83226.0,115509.0,DebtCon,Mgr,11.0,0.0,0.0,79.030115608487,0.0,34.0,26.5218595222206,0
0,31900,16363.0,43218.0,DebtCon,Other,29.0,0.0,0.0,200.301602500159,0.0,14.0,42.0941791053555,1
0,32000,42478.0,85942.0,DebtCon,Other,,,,278.363883523701,0.0,16.0,40.2572217127063,1
1,32000,33148.0,69965.0,DebtCon,ProfExe,13.0,2.0,4.0,112.510865435247,3.0,27.0,36.0215086655605,1
0,32000,35219.0,76888.0,DebtCon,Other,9.0,,,110.452520804239,,23.0,32.3642126264582,1
0,32000,232000.0,36300.0,DebtCon,Mgr,3.0,0.0,2.0,206.033333333333,3.0,50.0,,1
1,32000,92400.0,215000.0,,Self,2.5,1.0,3.0,165.333333333333,1.0,40.0,,1
0,32000,22832.0,43358.0,DebtCon,Other,1.0,0.0,0.0,68.3289842387706,0.0,7.0,13.6657976889218,1
0,32100,127901.0,176592.0,DebtCon,Mgr,12.0,0.0,0.0,186.602238797012,2.0,27.0,40.9593770815476,1
0,32100,120725.0,168783.0,DebtCon,ProfExe,15.0,0.0,0.0,121.560419915913,1.0,17.0,27.9022216065844,1
0,32200,16232.0,60238.0,DebtCon,Other,0.0,0.0,0.0,116.729745463846,1.0,5.0,37.9990815259326,1
0,32200,118793.0,171024.0,DebtCon,ProfExe,16.0,0.0,0.0,119.603477650242,1.0,16.0,29.011327721235,1
0,32200,188427.0,293790.0,DebtCon,Other,27.0,0.0,0.0,157.726290760674,0.0,23.0,37.065758883993,1
0,32200,108871.0,151667.0,DebtCon,Other,11.0,0.0,0.0,227.415438422404,0.0,40.0,40.1830985713532,1
